"Group_Type","Delegation","Honorific","Person_Name","Job_Title","Division","Affiliation","Virtual","Year","Meeting","Location","Female","IGO","NGO","Observer","Party","IO","Delegation_COW","Delegation_ISO"
"Parties","Peru","Sr","Alfonso Maguiña","Colonel FAP Chief","Permanent Representative to the World Meteorological Organization","National Meteorology and Hydrology Service",0,1991,"INC 2","Geneva",0,0,0,0,1,0,135,"PER"
"Parties","Peru","Sr","Mario Lopez","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,135,"PER"
"Parties","Philippines","HE Mr","Reynaldo O. Arcilla","Ambassador, Director-General","Office of United Nations and other International Organizations (UNIO)","Department of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,840,"PHL"
"Parties","Philippines","HE Mr","Héctor K. Villaroel","Deputy","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,840,"PHL"
"Parties","Philippines","Mr","Leslie B. Gatan","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,840,"PHL"
"Parties","Philippines","Mrs","Bernarditas De Castro-Muller","Third Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",1,0,0,0,1,0,840,"PHL"
"Parties","Poland","M","Maciej Sadowski","Professor Focal Point of IPCC",NA,"Institute of Meteorology and Water Management",0,1991,"INC 2","Geneva",0,0,0,0,1,0,290,"POL"
"Parties","Poland","M","Mauriusz Popiolek","Deputy Department Director",NA,"Ministry of Environment, Resources and Forests",0,1991,"INC 2","Geneva",0,0,0,0,1,0,290,"POL"
"Parties","Portugal","M","Luis Cristina De Barros","Deputy Permanent Representative",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,235,"PRT"
"Parties","Portugal","M","José Casimiro Mendes","Head of climatology division",NA,"National Institute of Meteorology and Geophysics (INMG)",0,1991,"INC 2","Geneva",0,0,0,0,1,0,235,"PRT"
"Parties","Central African Republic","M","Gilbert Djingha-Zinga-Damas","Scientific Cooperation Project Manager","State Secretariat for Scientific Research",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,482,"CAF"
"Parties","Republic of Korea","Mr","Young Woo Park","Minister Deputy Permanent Observer",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Sung Joo Lee","Counsellor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Rae-Kwon Chung","Director","Science and Environment Division","Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Man-Ho Kim","Director","Air Quality Planning Division","Ministry of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Dae-Lae Noh","Deputy Director","International Economic Policy Division","Economic Planning Board",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Chong Hoon Kim","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Kyung Min Kim","Attaché",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Myong-Ho Rhee","Deputy Director","Alternative Energy Division","Ministry of Energy and Resources",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Joon-Hwan Shin","Researcher","Forest Ecology Division","Forest Research. Institute",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Republic of Korea","Mr","Jin-Gyu Oh","Researcher","Energy Modelling Division","Korea Energy Economics Institute",0,1991,"INC 2","Geneva",0,0,0,0,1,0,732,"KOR"
"Parties","Dominican Republic","Mr","Rafael Veloz","Department Chief",NA,"Ministry of Agriculture",0,1991,"INC 2","Geneva",0,0,0,0,1,0,42,"DOM"
"Parties","Dominican Republic","Sr","Daniel Suazo","Minister Counselor","Chargé d'Affaires a.i","Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,42,"DOM"
"Parties","Dominican Republic","Sra","Mercedes Alfonseca Bursztejn-Lavigne","Minister Counselor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",1,0,0,0,1,0,42,"DOM"
"Parties","Democratic People's Republic of Korea","Mr","Li Chun Song","Counsellor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,731,"PRK"
"Parties","Democratic People's Republic of Korea","Mr","Chong Yong Yung","First Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,731,"PRK"
"Parties","Democratic People's Republic of Korea","Mr","Wong Dong Jin","Senior Specialist","Hydro-Meteorological Service Pyongyang",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,731,"PRK"
"Parties","Belarus","Mr","Anatoly A. Mardovitch","Permanent Representative",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,370,"BLR"
"Parties","Belarus","Mr","Valentin V. Galka","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,370,"BLR"
"Parties","United Republic of Tanzania","HE","Amir Habib Jamal","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",NA,0,0,0,1,0,510,"TZA"
"Parties","United Republic of Tanzania","Mr","Buruhani S. Nyenzi","Senior Meteorologist",NA,"Tanzania Meteorological Services",0,1991,"INC 2","Geneva",0,0,0,0,1,0,510,"TZA"
"Parties","United Republic of Tanzania","Mr","Augustine P. Mahiga","Minister-Plenipotentiary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,510,"TZA"
"Parties","United Republic of Tanzania","Mr","Marva J. Kisiri","Counsellor (Trade)",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,510,"TZA"
"Parties","Romania","Mr","Ion Draghici","Director",NA,"Meteorological and Hydrological Institute",0,1991,"INC 2","Geneva",0,0,0,0,1,0,360,"ROU"
"Parties","Romania","Mr","Gheorghe Istode","First Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,360,"ROU"
"Parties","Romania","Mr","Florian Florin","Third Secretary",NA,"Ministry for Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,360,"ROU"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","David Fisk","Chief Scientist",NA,"Department of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Alan Davis",NA,"Global Atmosphere Division","Department of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Alan Apling",NA,"Global Atmosphere Division","Department of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Mark Hammond",NA,"Global Atmosphere Division","Department of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Patrick Szell","Legal Adviser","Department of Environment",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Tony Brenton",NA,"Environment Science and Energy","Department Foreign and Commonwealth Office",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland",NA,"Jill Barrett","Assistant Legal Adviser","Foreign and Commonwealth Office",NA,0,1991,"INC 2","Geneva",NA,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","John Moss",NA,NA,"Department of Energy",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Mark Lowcock",NA,"Natural Resources and Environment Department","Overseas Development Administration",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Chris Jackson",NA,"Department of Trade and Industry",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","HE Mr","Martin Morland Cmg","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","Gavin Hewitt","Deputy Permanent Representative",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Mr","David Hay-Edie","First Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,200,"GBR"
"Parties","United Kingdom of Great Britain and Northern Ireland","Ms","Vanessa Jennison","Third Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",1,0,0,0,1,0,200,"GBR"
"Parties","Rwanda","M","Japhet Clément Rugirangoga","Director",NA,"Ministry of Transport and Communications",0,1991,"INC 2","Geneva",0,0,0,0,1,0,517,"RWA"
"Parties","Saint Lucia","HE Mr","Charles S. Flemming","Ambassador","Permanent Representative New York",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,56,"LCA"
"Parties","Saint Lucia","Ms","Pauline James-Medar",NA,NA,NA,0,1991,"INC 2","Geneva",1,0,0,0,1,0,56,"LCA"
"Parties","Saint Lucia","Mr","Naresh Singh",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,56,"LCA"
"Parties","Saint Lucia","Mr","Philippe Sands",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,56,"LCA"
"Parties","Saint Lucia","Mr","John Faulkes",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,56,"LCA"
"Parties","Holy See",NA,"R.p. Marco Malagola","Technical Adviser",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",NA,0,0,0,1,0,NA,"VAT"
"Parties","Samoa","HE Mr","Afamasaga Tulkafua","Ambassador to EBC and Europe Brussels",NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,990,"WSM"
"Parties","Sao Tome and Principe","Mr","Herculano Loi Heng","Director","National Meteorological Institute","Permanent Representative to WMO",0,1991,"INC 2","Geneva",0,0,0,0,1,0,403,"STP"
"Parties","Senegal","SE M","Alioune Sene","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,433,"SEN"
"Parties","Senegal","M","Moussa Bocar Ly","First advisor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,433,"SEN"
"Parties","Senegal","M","Balla Mandaw Dia","First advisor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,433,"SEN"
"Parties","Senegal","M","Mansour Seck","Technical Adviser",NA,"Ministry of Transport and Maritime Equipment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,433,"SEN"
"Parties","Senegal","M","Moussa Sane","Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,433,"SEN"
"Parties","Sierra Leone","Mr","Henry Gorvie Moore","Director of Meteorology",NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,451,"SLE"
"Parties","Singapore","HE Mr","Chak Mun See","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Singapore","Mr","How Sheng Lee","Deputy Director",NA,"Ministry of Trade and Industry",0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Singapore","Mr","Nguan Sen Tan","Executive Engineer",NA,"Ministry of Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Singapore","Mr","Eng Ann Ang","Chief Chemist","Public Utilities Board",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Singapore",NA,"Margaret Liang","Counsellor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",NA,0,0,0,1,0,830,"SGP"
"Parties","Singapore","Mr","Hung Seng Tan","Country Officer","International Organizations Directorate IV","Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Singapore","Mr","Tek Liong Tong","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,830,"SGP"
"Parties","Sudan","HE Mr","Omar Alim","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,625,"SDN"
"Parties","Sudan","Mr","Fadlallah El Sayem","Deputy Director","Meteorological Department",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,625,"SDN"
"Parties","Sudan","Mr","Ahmed Abdelwahab Gubartalla","Minister Plenipotentiary Deputy","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,625,"SDN"
"Parties","Sudan","Mr","Abdel Ghani Al Naim","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,625,"SDN"
"Parties","Sri Lanka","Mr","N.a. Amaradasa","Deputy Director","Department of Meteorology",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,780,"LKA"
"Parties","Sri Lanka","Mr","S. Palihakkara","First Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,780,"LKA"
"Parties","Sweden","HE Mr","Bo Kjellen","Ambassador",NA,"Ministry of the Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,380,"SWE"
"Parties","Sweden","Mr","Mats Engstrom","Head of Section",NA,"Ministry of the Environment",0,1991,"INC 2","Geneva",0,0,0,0,1,0,380,"SWE"
"Parties","Sweden","Ms","Ulla Weigelt","Head of Section",NA,"Ministry of the Environment",0,1991,"INC 2","Geneva",1,0,0,0,1,0,380,"SWE"
"Parties","Sweden","Mr","Mats Aberg","Minister Counsellor",NA,"Ministry for Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,380,"SWE"
"Parties","Sweden","Ms","Ulla Strom","Deputy Assistant Under-Secretary",NA,"Ministry for Foreign Affairs",0,1991,"INC 2","Geneva",1,0,0,0,1,0,380,"SWE"
"Parties","Switzerland","M","Wilhelm Schmid","Deputy Director","Federal Office for the Environment, Forests and Landscape","Federal Department of the Interior",0,1991,"INC 2","Geneva",0,0,0,0,1,0,225,"CHE"
"Parties","Switzerland","Mme","Pascale Morand-Francis","Scientific advisor","Federal Office for the Environment, Forests and Landscape","Federal Department of the Interior",0,1991,"INC 2","Geneva",1,0,0,0,1,0,225,"CHE"
"Parties","Switzerland","M","Thomas Litscher","Scientific advisor","Directorate of International Organizations","Federal Department of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,225,"CHE"
"Parties","Switzerland","M","Christian Pauletto","Scientific advisor","Federal Office for Foreign Economic Affairs","Federal Department of Public Economy",0,1991,"INC 2","Geneva",0,0,0,0,1,0,225,"CHE"
"Parties","Chad","Mr","Issa Brahim",NA,NA,"Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,483,"TCD"
"Parties","Czechoslovakia","Mr","Zdenek Venera","Minister-Counsellor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,315,"CSK"
"Parties","Czechoslovakia","Mr","Miroslav Zich","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,315,"CSK"
"Parties","Czechoslovakia","Mr","Valdimir Duris","Third Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,315,"CSK"
"Parties","Thailand","Mr","Karn Chiranond","Counsellor","Legal Division Department of Treaties and Legal Affairs","Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,800,"THA"
"Parties","Thailand","Mr","Chalee Sakolvari","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,800,"THA"
"Parties","Togo","M","Nolana Ta-Ama","Second advisor",NA,"Mission permanente New York",0,1991,"INC 2","Geneva",0,0,0,0,1,0,461,"TGO"
"Parties","Togo","M","Egbare Awadi Abi","Agricultural engineer Weather director",NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,461,"TGO"
"Parties","Tonga","Mr","Sione Tongilava","Secretary for Lands Surveys and National Resources",NA,"Ministry of Lands Surveys and Natural Resources",0,1991,"INC 2","Geneva",0,0,0,0,1,0,955,"TON"
"Parties","Trinidad and Tobago","HE Mr","Rabindranath Permanand","Ambassador","Permanent Representative Geneva",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,52,"TTO"
"Parties","Trinidad and Tobago","Mr","Leo Heileman","Research Officer",NA,"Institute of Marine Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,52,"TTO"
"Parties","Trinidad and Tobago","Mrs","Donna Henry","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",1,0,0,0,1,0,52,"TTO"
"Parties","Trinidad and Tobago","Mrs","Angela Cropper","Advisor to CARICOM",NA,NA,0,1991,"INC 2","Geneva",1,0,0,0,1,0,52,"TTO"
"Parties","Tunisia","Mrs","Fathia Mezhoud","in charge of External Relations and International Conventions at ANPE",NA,NA,0,1991,"INC 2","Geneva",1,0,0,0,1,0,616,"TUN"
"Parties","Tunisia","M","Hahib Tebourbi","First secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,616,"TUN"
"Parties","Tunisia","M","Yadh Labane","Engineer",NA,"National Institute of Meteorology",0,1991,"INC 2","Geneva",0,0,0,0,1,0,616,"TUN"
"Parties","Turkey","Mr","Tomur Bayer","Counsellor",NA,"Permanent Mission Geneva Seve",0,1991,"INC 2","Geneva",0,0,0,0,1,0,640,"TUR"
"Parties","Turkey","Mr","Utku Sumer","Engineer","Weather Forecast Department","General Directorate of the State Meteorological Services Ankara",0,1991,"INC 2","Geneva",0,0,0,0,1,0,640,"TUR"
"Parties","Tuvalu","Mr","T. Taafaki","Secretary to Government","Office of the Prime Minister Funafuti",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,947,"TUV"
"Parties","Tuvalu","Mr","Saitala Tusi","Chief Meteorological Officer",NA,"Ministry of Works and Communications",0,1991,"INC 2","Geneva",0,0,0,0,1,0,947,"TUV"
"Parties","Union of Soviet Socialist Republics","Mr","Yuri Izrael",NA,NA,"Chairman of the USSR State Committee for Hydrometeorology",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","A.p. Metalinikov",NA,NA,"Deputy Chairman of the USSR State Committee for Hydrometeorology",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","K. Ya. Kondratiev","Academician Senior Research Fellow",NA,"Institute for Lake Research",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","P.i. Melnikov","Academician Chairman of the Council for Permafrost Research",NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","Yu. V. Vakaliuk","Department Chief",NA,"State Committee for Hydrometeorology",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","V.f. Gorbunov","Chief Expert",NA,"State Commission on Emergencies",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","S.i. Martchouk","First Secretary",NA,"Ministry for Foreign Affairs",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","A.m. Novikov","Chief Expert",NA,"State Committee for Science and Technology",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Union of Soviet Socialist Republics","Mr","V.i. Matsarski","Second Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,365,"SUN"
"Parties","Uruguay","Sra","Inés Rodriguez","Minister Counselor",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",1,0,0,0,1,0,165,"URY"
"Parties","Vanuatu","HE Mr","Robert F. Van Lierop","Ambassador","Permanent Representative New York",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,935,"VUT"
"Parties","Vanuatu","Mr","James Cameron",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,935,"VUT"
"Parties","Vanuatu","Mr","Jacob Werksman",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,935,"VUT"
"Parties","Vanuatu","Mr","Kofi Darko Asante",NA,NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,935,"VUT"
"Parties","Venezuela","SE Sr","Jean-Francois Pulvenis","Ambassador Director of Maritime and Land Borders",NA,NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sr","Aníbal Rosales","Director General","Sectorial Ministry of the Environment and Renewable Natural Resources",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sra","Liliana Schilling","Minister Counselor Coordinator","Special Environment Unit Directorate of International Economic Affairs","Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",1,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sra","Imeria Nuñez De Odreman","Minister Counselor","Juridical consulting","Ministry of Foreign Affairs",0,1991,"INC 2","Geneva",1,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sra","Martha Perdomo","Coordinator","Intergovernmental Group on Climate Change","Ministry of the Environment and Renewable Natural Resources",0,1991,"INC 2","Geneva",1,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sr","Juan Carlos Sanchez Martinez","Environmental Programs and Projects Advisor",NA,"Venezuelan oil",0,1991,"INC 2","Geneva",0,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sr","Luis Niño","Second Secretary",NA,"Permanent Mission New York",0,1991,"INC 2","Geneva",0,0,0,0,1,0,101,"VEN"
"Parties","Venezuela","Sr","Carlos R. Pestana Macedo","Third Secretary",NA,"Permanent Mission Geneva",0,1991,"INC 2","Geneva",0,0,0,0,1,0,101,"VEN"
"Parties","Viet Nam","Mr","Pham Dinh An","Specialist","General Department of Hydrometeorology on Climate Change and Greenhouse Effect",NA,0,1991,"INC 2","Geneva",0,0,0,0,1,0,817,"VNM"
